listing_id,host_id,host_since,name,neighbourhood,district,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
43542888,347545476,2020-05-25,"Fantastic room Madrid Rio, only girls",Opañel,Carabanchel,Private room in rental unit,Private room,1.0,33.0,4,4.75
43748654,208283327,2018-08-08,Habitación con supermercado y metro a 2 min.,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,14.0,0,
43750128,349615400,2020-06-11,HAB. DOBLE CON AIRE ACONDICIONADO,Opañel,Carabanchel,Private room in home,Private room,1.0,81.0,6,4.83
43974647,14032635,2014-04-08,CB 8.Apart. Nuevo+Terraza+Piscina en Madrid ciudad,Opañel,Carabanchel,Entire condo,Entire home/apt,2.0,225.0,1,4.0
43974982,14032635,2014-04-08,CB 6.Apart. Nuevo+Terraza+Piscina en Madrid ciudad,Opañel,Carabanchel,Entire condo,Entire home/apt,2.0,199.0,1,5.0
43975462,14032635,2014-04-08,CB 4.Apart. Nuevo+Terraza+Piscina en Madrid ciudad,Opañel,Carabanchel,Entire condo,Entire home/apt,2.0,200.0,1,4.0
45310620,2982091,2012-07-18,Bright room with large terrace,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,14.0,0,
45331358,2982091,2012-07-18,Bright room with own terrace,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,14.0,1,4.0
45331581,2982091,2012-07-18,Big room with own terrace,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,17.0,0,
45331682,2982091,2012-07-18,Spacious room with own terrace,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,17.0,0,
45331754,2982091,2012-07-18,Spacious bright room with own terrace,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,16.0,1,5.0
45341416,69566471,2016-04-29,Apartamento en Madrid  con Piscina y Garaje.,Opañel,Carabanchel,Entire rental unit,Entire home/apt,3.0,245.0,0,
46865055,69566471,2016-04-29,Apartamento Limpio - Moderno con Garaje en Madrid,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,265.0,0,
46896377,69566471,2016-04-29,Apartamento Nuevo - Garaje Privado - Centro Madrid,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,265.0,0,
51315891,100917869,2016-10-23,A bright double bedroom in Madrid,Opañel,Carabanchel,Private room in casa particular,Private room,1.0,24.0,39,4.79
51921541,420542591,2021-08-28,Lovely one bedroom Apt D,Opañel,Carabanchel,Entire condo,Entire home/apt,1.0,64.0,41,4.59
52416278,394139103,2021-03-25,Cómodo y espacioso piso próximo al metro Urgel,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,79.0,15,4.73
52524292,425131212,2021-09-29,Habitación Opañel para NOVIEMBRE Y DICIEMBRE 290€+40gastos al mes,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,15.0,1,5.0
52535563,411124656,2021-07-05,Bedroom for NON-SMOKING people near city Center.,Opañel,Carabanchel,Entire condo,Entire home/apt,1.0,107.0,0,
51752669,418127467,2021-08-12,Cómoda y bonita habitación en Madrid,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,47.0,19,4.89
53340282,243872006,2019-02-18,"Amplio apartamento para seis personas, gran baño!",Opañel,Carabanchel,Entire rental unit,Entire home/apt,1.0,100.0,9,4.89
53072654,429629293,2021-10-30,Piso tranquilo y bien comunicado en madrid.,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,19.0,0,
546164653337348293,69566471,2016-04-29,new apartment for 3 guests with private parking,Opañel,Carabanchel,Entire rental unit,Entire home/apt,3.0,245.0,0,
546185187044720716,69566471,2016-04-29,new apartment for 4 guests with private parking,Opañel,Carabanchel,Entire rental unit,Entire home/apt,3.0,245.0,0,
546195752743379619,69566471,2016-04-29,new apartment with private parking and Pool.,Opañel,Carabanchel,Entire rental unit,Entire home/apt,3.0,250.0,0,
560546854649742382,444709030,2022-02-12,Habitación pequeña en Urgel,Opañel,Carabanchel,Private room in casa particular,Private room,1.0,22.0,6,4.83
562203011130807449,52530675,2015-12-28,PISO DE DOS DORMITORIOS EN MADRID!,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,120.0,11,4.36
563118379362447870,89169550,2016-08-10,Habitación céntrica y limpia,Opañel,Carabanchel,Private room in rental unit,Private room,2.0,34.0,5,4.2
613468650059484087,456091676,2022-04-26,Acogedora habitación cerca del Centro,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,32.0,0,
613534001278896214,349615400,2020-06-11,Habitación privada doble económica en Madrid,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,77.0,4,5.0
609932494861521735,185337792,2018-04-20,Modern flat in Madrid,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,82.0,67,4.88
610028747822376969,455338085,2022-04-21,"Hermoso  apartamento, a solos 1 minuto del metro.",Opañel,Carabanchel,Private room in rental unit,Private room,1.0,30.0,103,4.74
610665707415998279,213961000,2018-09-06,Apartamento Limpio-Moderno con Garaje en Madrid,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,195.0,0,
621480001519839174,14151784,2014-04-11,Hermoso apartamento con todo lo necesario,Opañel,Carabanchel,Entire rental unit,Entire home/apt,1.0,64.0,1,5.0
625258050195253024,1283467,2011-10-12,Lovely apartment in Madrid Río.,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,95.0,1,5.0
636961598388622182,349615400,2020-06-11,Habitación privada económica en Madrid,Opañel,Carabanchel,Private room in home,Private room,1.0,77.0,9,5.0
633019186800352588,44415296,2015-09-17,Precioso Loft de diseño en Madrid,Opañel,Carabanchel,Entire loft,Entire home/apt,1.0,68.0,51,4.84
643253485895984519,462706522,2022-06-05,habitación cómoda y acogedora,Opañel,Carabanchel,Shared room in chalet,Shared room,1.0,495.0,12,4.67
640523803345001513,159218732,2017-11-18,Apartamento en Carabanchel,Opañel,Carabanchel,Entire rental unit,Entire home/apt,1.0,60.0,1,5.0
657373977229632125,349615400,2020-06-11,Habitación privada triple CON AIRE ACONDICIONADO,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,111.0,0,
665733563017376502,460306596,2022-05-22,Apartamento en Madrid Rio con Parking Gratuito,Opañel,Carabanchel,Entire rental unit,Entire home/apt,2.0,97.0,20,4.75
666384226697318976,69566471,2016-04-29,Precioso Apartamento con Piscina y Garaje,Opañel,Carabanchel,Entire rental unit,Entire home/apt,3.0,245.0,0,
655899974790609114,465777640,2022-06-23,Lovely Loft in Madrid,Opañel,Carabanchel,Entire loft,Entire home/apt,,67.0,22,4.82
668650221535361495,468851616,2022-07-11,Estudio Madrid,Opañel,Carabanchel,Entire loft,Entire home/apt,1.0,47.0,28,4.36
669565673126102489,465040981,2022-06-19,PORTALEGRE AP B,Opañel,Carabanchel,Entire rental unit,Entire home/apt,1.0,85.0,5,4.8
677367914749168750,471091556,2022-07-23,Lovely Loft in Madrid,Opañel,Carabanchel,Entire loft,Entire home/apt,1.0,69.0,21,4.95
683292876592673002,468851616,2022-07-11,Loft Carabanchel,Opañel,Carabanchel,Entire loft,Entire home/apt,1.0,42.0,34,4.53
697154451325101008,475820988,2022-08-19,Hab Metro urgel  céntrica,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,25.0,2,4.5
698344353802679013,291253690,2019-09-03,Beautiful first floor apartment & terrace BEL,Opañel,Carabanchel,Entire rental unit,Entire home/apt,1.0,77.0,4,5.0
707998756663090984,77361429,2016-06-12,Habitación privada en ático luminoso con terraza,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,47.0,44,4.8
708422661400775070,120239641,2017-03-11,Cálido piso en Madrid,Opañel,Carabanchel,Private room in rental unit,Private room,1.0,33.0,8,4.75
717256379852834869,148690760,2017-09-01,"Habitación, baño, aparcar calle gratis.",Opañel,Carabanchel,Private room,Private room,1.0,36.0,2,5.0
